country,admin_level_1,admin_level_2,facility,date,tested_cases,confirmed_cases,total_population,rf,tpr
Sample country,province_4,district_4_04,healthfac_4_04_03,2018-03-01,1190,1044,440293,79.0463094150319,0.8773109243697479
Sample country,province_4,district_4_04,healthfac_4_04_03,2018-04-01,2305,1984,440293,152.95509854485,0.8607375271149674
Sample country,province_4,district_4_04,healthfac_4_04_03,2018-05-01,1098,913,440293,184.807199365952,0.831511839708561
Sample country,province_4,district_4_04,healthfac_4_04_03,2018-06-01,1492,1216,440293,98.7586754069609,0.8150134048257373
Sample country,province_4,district_4_04,healthfac_4_04_03,2018-07-01,448,286,440293,151.455333709717,0.6383928571428571
Sample country,province_4,district_4_04,healthfac_4_04_03,2018-08-01,1522,1084,440293,93.2606708302217,0.7122207621550591
Sample country,province_4,district_4_04,healthfac_4_04_03,2018-09-01,966,819,440293,103.126443638521,0.8478260869565217
Sample country,province_4,district_4_04,healthfac_4_04_03,2018-10-01,839,754,440293,161.305228065042,0.8986889153754469
Sample country,province_4,district_4_04,healthfac_4_04_03,2018-11-01,1476,1175,440293,178.585766960593,0.7960704607046071
Sample country,province_4,district_4_04,healthfac_4_04_03,2018-12-01,1115,833,440293,151.009035783655,0.747085201793722
Sample country,province_4,district_4_04,healthfac_4_04_03,2019-01-01,1509,1195,450988,193.533152860754,0.7919151756129887
Sample country,province_4,district_4_04,healthfac_4_04_03,2019-02-01,2745,2581,450988,84.3372825734756,0.9402550091074682
Sample country,province_4,district_4_04,healthfac_4_04_03,2019-03-01,2030,1544,450988,175.690672481761,0.7605911330049261
Sample country,province_4,district_4_04,healthfac_4_04_03,2019-04-01,1626,1343,450988,120.836473240572,0.8259532595325954
Sample country,province_4,district_4_04,healthfac_4_04_03,2019-05-01,1334,1048,450988,143.589554618387,0.7856071964017991
Sample country,province_4,district_4_04,healthfac_4_04_03,2019-06-01,2791,2228,450988,121.757806329166,0.7982801863131495
Sample country,province_4,district_4_04,healthfac_4_04_03,2019-07-01,2326,2091,450988,135.981920803294,0.8989681857265692
Sample country,province_4,district_4_04,healthfac_4_04_03,2019-08-01,2070,1706,450988,138.359644160551,0.8241545893719807
Sample country,province_4,district_4_04,healthfac_4_04_03,2019-09-01,1271,983,450988,77.0136785507202,0.7734067663257278
Sample country,province_4,district_4_04,healthfac_4_04_03,2019-10-01,2149,1811,450988,138.073665955487,0.842717543043276
Sample country,province_4,district_4_04,healthfac_4_04_03,2019-11-01,1347,1279,450988,178.664090549245,0.949517446176689
Sample country,province_4,district_4_04,healthfac_4_04_03,2019-12-01,1431,1288,450988,174.122145147885,0.9000698812019566
Sample country,province_4,district_4_04,healthfac_4_04_04,2015-01-01,215,99,168678,186.834064174343,0.4604651162790698
Sample country,province_4,district_4_04,healthfac_4_04_04,2015-02-01,222,154,168678,130.365480268324,0.6936936936936937
Sample country,province_4,district_4_04,healthfac_4_04_04,2015-03-01,453,153,168678,173.218315743111,0.33774834437086093
Sample country,province_4,district_4_04,healthfac_4_04_04,2015-04-01,380,233,168678,198.36770423683,0.6131578947368421
Sample country,province_4,district_4_04,healthfac_4_04_04,2015-05-01,300,212,168678,200.013941584407,0.7066666666666667
Sample country,province_4,district_4_04,healthfac_4_04_04,2015-06-01,316,291,168678,184.988075565647,0.9208860759493671
Sample country,province_4,district_4_04,healthfac_4_04_04,2015-07-01,301,289,168678,89.075318130287,0.9601328903654485
Sample country,province_4,district_4_04,healthfac_4_04_04,2015-08-01,419,337,168678,107.340158256325,0.8042959427207638
Sample country,province_4,district_4_04,healthfac_4_04_04,2015-09-01,627,332,168678,135.578868195817,0.529505582137161
Sample country,province_4,district_4_04,healthfac_4_04_04,2015-10-01,228,182,168678,107.376630319131,0.7982456140350878
Sample country,province_4,district_4_04,healthfac_4_04_04,2015-11-01,425,333,168678,174.831199388246,0.7835294117647059
Sample country,province_4,district_4_04,healthfac_4_04_04,2015-12-01,451,362,168678,144.939609888438,0.802660753880266
Sample country,province_4,district_4_04,healthfac_4_04_04,2016-01-01,580,399,172776,216.517921138454,0.6879310344827586
Sample country,province_4,district_4_04,healthfac_4_04_04,2016-02-01,618,381,172776,92.7889386254388,0.616504854368932
Sample country,province_4,district_4_04,healthfac_4_04_04,2016-03-01,427,375,172776,69.0224603704504,0.8782201405152225
Sample country,province_4,district_4_04,healthfac_4_04_04,2016-04-01,223,184,172776,210.48350947612,0.8251121076233184
Sample country,province_4,district_4_04,healthfac_4_04_04,2016-05-01,445,369,172776,126.859094310451,0.8292134831460675
Sample country,province_4,district_4_04,healthfac_4_04_04,2016-06-01,312,199,172776,171.770572868553,0.6378205128205128
Sample country,province_4,district_4_04,healthfac_4_04_04,2016-07-01,500,408,172776,104.88413081298,0.816
Sample country,province_4,district_4_04,healthfac_4_04_04,2016-08-01,743,644,172776,140.527698929245,0.8667563930013459
Sample country,province_4,district_4_04,healthfac_4_04_04,2016-09-01,886,695,172776,159.065933846139,0.7844243792325056
Sample country,province_4,district_4_04,healthfac_4_04_04,2016-10-01,846,464,172776,136.605981826782,0.5484633569739953
Sample country,province_4,district_4_04,healthfac_4_04_04,2016-11-01,470,469,172776,157.522653321962,0.997872340425532
Sample country,province_4,district_4_04,healthfac_4_04_04,2016-12-01,738,684,172776,208.883560489964,0.926829268292683
Sample country,province_4,district_4_04,healthfac_4_04_04,2017-01-01,647,450,176972,163.882010640325,0.6955177743431221
Sample country,province_4,district_4_04,healthfac_4_04_04,2017-02-01,1084,877,176972,108.873371227367,0.809040590405904
Sample country,province_4,district_4_04,healthfac_4_04_04,2017-03-01,590,360,176972,112.529485496315,0.6101694915254238
Sample country,province_4,district_4_04,healthfac_4_04_04,2017-04-01,339,213,176972,167.703799067317,0.6283185840707964
Sample country,province_4,district_4_04,healthfac_4_04_04,2017-05-01,1121,711,176972,171.555657876504,0.6342551293487957
Sample country,province_4,district_4_04,healthfac_4_04_04,2017-06-01,762,729,176972,170.541129911268,0.9566929133858267
Sample country,province_4,district_4_04,healthfac_4_04_04,2017-07-01,551,440,176972,85.8904063508317,0.7985480943738656
Sample country,province_4,district_4_04,healthfac_4_04_04,2017-08-01,1412,1020,176972,140.969618101378,0.7223796033994334
Sample country,province_4,district_4_04,healthfac_4_04_04,2017-09-01,1223,987,176972,93.0972295709558,0.8070318887980377
Sample country,province_4,district_4_04,healthfac_4_04_04,2017-10-01,1285,1107,176972,172.03298042916,0.8614785992217899
Sample country,province_4,district_4_04,healthfac_4_04_04,2017-11-01,1702,1350,176972,184.59192245071,0.7931844888366627
Sample country,province_4,district_4_04,healthfac_4_04_04,2017-12-01,922,736,176972,244.958278862206,0.7982646420824295
Sample country,province_4,district_4_04,healthfac_4_04_04,2018-01-01,1874,1611,181271,265.259439623034,0.8596584845250801
Sample country,province_4,district_4_04,healthfac_4_04_04,2018-02-01,844,540,181271,136.124248349989,0.6398104265402843
Sample country,province_4,district_4_04,healthfac_4_04_04,2018-03-01,1313,1134,181271,88.446569442749,0.8636709824828637
Sample country,province_4,district_4_04,healthfac_4_04_04,2018-04-01,141,72,181271,170.592227317191,0.5106382978723404
Sample country,province_4,district_4_04,healthfac_4_04_04,2018-05-01,1061,865,181271,149.777610675709,0.8152686145146089
Sample country,province_4,district_4_04,healthfac_4_04_04,2018-06-01,1153,663,181271,112.775213653977,0.575021682567216
Sample country,province_4,district_4_04,healthfac_4_04_04,2018-07-01,900,686,181271,118.938376658672,0.7622222222222222
Sample country,province_4,district_4_04,healthfac_4_04_04,2018-08-01,1232,992,181271,97.8326193577534,0.8051948051948052
Sample country,province_4,district_4_04,healthfac_4_04_04,2018-09-01,956,795,181271,121.032637570355,0.8315899581589958
Sample country,province_4,district_4_04,healthfac_4_04_04,2018-10-01,1533,1301,181271,155.114543708595,0.8486627527723418
Sample country,province_4,district_4_04,healthfac_4_04_04,2018-11-01,1309,1139,181271,207.487229115254,0.8701298701298701
Sample country,province_4,district_4_04,healthfac_4_04_04,2018-12-01,74,42,181271,173.505362124056,0.5675675675675675
Sample country,province_4,district_4_04,healthfac_4_04_04,2019-01-01,1598,1144,185674,234.250217437744,0.7158948685857321
Sample country,province_4,district_4_04,healthfac_4_04_04,2019-02-01,1356,1025,185674,131.449810749776,0.7558997050147492
Sample country,province_4,district_4_04,healthfac_4_04_04,2019-03-01,1103,902,185674,201.272972622433,0.8177697189483227
Sample country,province_4,district_4_04,healthfac_4_04_04,2019-04-01,834,459,185674,150.641925450918,0.5503597122302158
Sample country,province_4,district_4_04,healthfac_4_04_04,2019-05-01,1026,879,185674,157.955219938948,0.8567251461988304
Sample country,province_4,district_4_04,healthfac_4_04_04,2019-06-01,1514,1173,185674,137.892653078646,0.7747688243064729
Sample country,province_4,district_4_04,healthfac_4_04_04,2019-07-01,1909,1583,185674,115.664763785697,0.8292299633315873
Sample country,province_4,district_4_04,healthfac_4_04_04,2019-08-01,1846,1579,185674,120.857786539439,0.8553629469122427
Sample country,province_4,district_4_04,healthfac_4_04_04,2019-09-01,1600,1128,185674,81.4143378025777,0.705
Sample country,province_4,district_4_04,healthfac_4_04_04,2019-10-01,1946,1500,185674,142.566120972504,0.7708119218910586
Sample country,province_4,district_4_04,healthfac_4_04_04,2019-11-01,1890,1504,185674,172.728188179635,0.7957671957671958
Sample country,province_4,district_4_04,healthfac_4_04_04,2019-12-01,441,1,185674,201.116514051283,0.0022675736961451248
Sample country,province_4,district_4_04,healthfac_4_04_05,2015-01-01,723,469,874467,149.962436227237,0.648686030428769
Sample country,province_4,district_4_04,healthfac_4_04_05,2015-02-01,924,660,874467,83.9717100367827,0.7142857142857143
Sample country,province_4,district_4_04,healthfac_4_04_05,2015-03-01,717,545,874467,111.814939947689,0.7601115760111576
Sample country,province_4,district_4_04,healthfac_4_04_05,2015-04-01,663,520,874467,167.459894741283,0.7843137254901961
Sample country,province_4,district_4_04,healthfac_4_04_05,2015-05-01,847,490,874467,172.690221449908,0.5785123966942148
Sample country,province_4,district_4_04,healthfac_4_04_05,2015-06-01,935,487,874467,138.477531320908,0.520855614973262
Sample country,province_4,district_4_04,healthfac_4_04_05,2015-07-01,600,469,874467,134.156884137322,0.7816666666666666
Sample country,province_4,district_4_04,healthfac_4_04_05,2015-08-01,812,563,874467,135.681872648351,0.6933497536945813
Sample country,province_4,district_4_04,healthfac_4_04_05,2015-09-01,619,567,874467,150.990649728214,0.9159935379644588
Sample country,province_4,district_4_04,healthfac_4_04_05,2015-10-01,547,471,874467,136.919082417208,0.8610603290676416
Sample country,province_4,district_4_04,healthfac_4_04_05,2015-11-01,1393,982,874467,180.215897728415,0.7049533381191673
Sample country,province_4,district_4_04,healthfac_4_04_05,2015-12-01,1088,780,874467,178.335686403162,0.7169117647058824
Sample country,province_4,district_4_04,healthfac_4_04_05,2016-01-01,476,382,895708,199.969959259033,0.8025210084033614
Sample country,province_4,district_4_04,healthfac_4_04_05,2016-02-01,517,418,895708,140.755402172313,0.8085106382978723
Sample country,province_4,district_4_04,healthfac_4_04_05,2016-03-01,1232,825,895708,134.844847959631,0.6696428571428571
Sample country,province_4,district_4_04,healthfac_4_04_05,2016-04-01,1066,753,895708,212.719002218807,0.7063789868667918
Sample country,province_4,district_4_04,healthfac_4_04_05,2016-05-01,789,689,895708,201.454182344324,0.8732572877059569
Sample country,province_4,district_4_04,healthfac_4_04_05,2016-06-01,739,528,895708,86.9656249775606,0.7144790257104194
Sample country,province_4,district_4_04,healthfac_4_04_05,2016-07-01,932,604,895708,73.4573295256671,0.648068669527897
Sample country,province_4,district_4_04,healthfac_4_04_05,2016-08-01,854,654,895708,104.455383749569,0.765807962529274
Sample country,province_4,district_4_04,healthfac_4_04_05,2016-09-01,1431,998,895708,118.485713509952,0.6974143955276031
Sample country,province_4,district_4_04,healthfac_4_04_05,2016-10-01,1591,1310,895708,144.44818463045,0.8233815210559396
Sample country,province_4,district_4_04,healthfac_4_04_05,2016-11-01,1321,1279,895708,195.312151067397,0.9682059046177138
Sample country,province_4,district_4_04,healthfac_4_04_05,2016-12-01,1327,974,895708,111.644808096044,0.7339864355689525
Sample country,province_4,district_4_04,healthfac_4_04_05,2017-01-01,1040,714,917465,185.813975165872,0.6865384615384615
Sample country,province_4,district_4_04,healthfac_4_04_05,2017-02-01,1321,1088,917465,120.297381793751,0.8236184708554126
Sample country,province_4,district_4_04,healthfac_4_04_05,2017-03-01,1360,952,917465,210.823455586153,0.7
Sample country,province_4,district_4_04,healthfac_4_04_05,2017-04-01,1454,1364,917465,171.127811880673,0.938101788170564
Sample country,province_4,district_4_04,healthfac_4_04_05,2017-05-01,643,592,917465,172.558075624354,0.9206842923794712
Sample country,province_4,district_4_04,healthfac_4_04_05,2017-06-01,800,690,917465,140.395210714901,0.8625
Sample country,province_4,district_4_04,healthfac_4_04_05,2017-07-01,1262,1008,917465,120.474637985229,0.7987321711568938
Sample country,province_4,district_4_04,healthfac_4_04_05,2017-08-01,929,850,917465,143.718604480519,0.9149623250807319
Sample country,province_4,district_4_04,healthfac_4_04_05,2017-09-01,1530,1268,917465,141.884324803072,0.8287581699346406
Sample country,province_4,district_4_04,healthfac_4_04_05,2017-10-01,2070,1680,917465,151.784690520343,0.8115942028985508
Sample country,province_4,district_4_04,healthfac_4_04_05,2017-11-01,2027,1761,917465,122.583792742561,0.868771583621115
Sample country,province_4,district_4_04,healthfac_4_04_05,2017-12-01,1439,1146,917465,229.221455742331,0.7963863794301599
Sample country,province_4,district_4_04,healthfac_4_04_05,2018-01-01,1067,842,939751,141.836339613971,0.7891283973758201
Sample country,province_4,district_4_04,healthfac_4_04_05,2018-02-01,1994,1832,939751,156.486118428847,0.9187562688064193
Sample country,province_4,district_4_04,healthfac_4_04_05,2018-03-01,1610,1293,939751,113.032904007856,0.8031055900621118
Sample country,province_4,district_4_04,healthfac_4_04_05,2018-04-01,1268,973,939751,193.002007428338,0.7673501577287066
Sample country,province_4,district_4_04,healthfac_4_04_05,2018-05-01,1554,1492,939751,184.73931795008,0.9601029601029601
Sample country,province_4,district_4_04,healthfac_4_04_05,2018-06-01,1699,1557,939751,135.856830877416,0.9164214243672749
Sample country,province_4,district_4_04,healthfac_4_04_05,2018-07-01,1364,1135,939751,101.39943930682,0.8321114369501467
Sample country,province_4,district_4_04,healthfac_4_04_05,2018-08-01,1806,1305,939751,96.8329228793874,0.7225913621262459
Sample country,province_4,district_4_04,healthfac_4_04_05,2018-09-01,2392,2020,939751,77.8407118741204,0.8444816053511706
Sample country,province_4,district_4_04,healthfac_4_04_05,2018-10-01,2002,1632,939751,151.477587531595,0.8151848151848152
Sample country,province_4,district_4_04,healthfac_4_04_05,2018-11-01,1454,1192,939751,184.929864322438,0.8198074277854195
Sample country,province_4,district_4_04,healthfac_4_04_05,2018-12-01,2330,2004,939751,174.031301386216,0.8600858369098713
Sample country,province_4,district_4_04,healthfac_4_04_05,2019-01-01,1380,1361,962578,213.210721184226,0.986231884057971
Sample country,province_4,district_4_04,healthfac_4_04_05,2019-02-01,1921,1355,962578,160.261450374828,0.7053617907339927
Sample country,province_4,district_4_04,healthfac_4_04_05,2019-03-01,1123,713,962578,100.279758902157,0.634906500445236
Sample country,province_4,district_4_04,healthfac_4_04_05,2019-04-01,3462,2682,962578,197.568985882927,0.7746967071057193
Sample country,province_4,district_4_04,healthfac_4_04_05,2019-05-01,1967,1519,962578,157.780885808608,0.7722419928825622
Sample country,province_4,district_4_04,healthfac_4_04_05,2019-06-01,1219,1053,962578,129.346616296207,0.8638228055783429
Sample country,province_4,district_4_04,healthfac_4_04_05,2019-07-01,1296,914,962578,104.259427799898,0.7052469135802469
Sample country,province_4,district_4_04,healthfac_4_04_05,2019-08-01,2004,1663,962578,93.2894343207864,0.8298403193612774
Sample country,province_4,district_4_04,healthfac_4_04_05,2019-09-01,3234,2513,962578,122.524248347563,0.7770562770562771
Sample country,province_4,district_4_04,healthfac_4_04_05,2019-10-01,2343,1874,962578,132.673792446361,0.7998292787025182
Sample country,province_4,district_4_04,healthfac_4_04_05,2019-11-01,2297,1702,962578,169.694374308867,0.7409664780148019
Sample country,province_4,district_4_04,healthfac_4_04_05,2019-12-01,1793,1566,962578,179.25701118918,0.8733965421081985
Sample country,province_4,district_4_04,healthfac_4_04_06,2015-01-01,795,407,725498,181.120163170067,0.5119496855345912
Sample country,province_4,district_4_04,healthfac_4_04_06,2015-02-01,861,614,725498,91.1124123238229,0.7131242740998839
Sample country,province_4,district_4_04,healthfac_4_04_06,2015-03-01,559,483,725498,106.213982762517,0.8640429338103757
Sample country,province_4,district_4_04,healthfac_4_04_06,2015-04-01,693,513,725498,177.064686543233,0.7402597402597403
Sample country,province_4,district_4_04,healthfac_4_04_06,2015-05-01,568,451,725498,158.134875529521,0.7940140845070423
Sample country,province_4,district_4_04,healthfac_4_04_06,2015-06-01,747,498,725498,135.561779073767,0.6666666666666666
Sample country,province_4,district_4_04,healthfac_4_04_06,2015-07-01,714,483,725498,137.422378746239,0.6764705882352942
Sample country,province_4,district_4_04,healthfac_4_04_06,2015-08-01,870,568,725498,105.238539051365,0.6528735632183909
Sample country,province_4,district_4_04,healthfac_4_04_06,2015-09-01,652,503,725498,146.64626106056,0.7714723926380368
Sample country,province_4,district_4_04,healthfac_4_04_06,2015-10-01,888,671,725498,122.609474388329,0.7556306306306306
Sample country,province_4,district_4_04,healthfac_4_04_06,2015-11-01,613,558,725498,193.326025679305,0.9102773246329527
Sample country,province_4,district_4_04,healthfac_4_04_06,2015-12-01,739,624,725498,186.307052921604,0.8443843031123139
Sample country,province_4,district_4_04,healthfac_4_04_06,2016-01-01,559,387,743121,218.219058990479,0.6923076923076923
Sample country,province_4,district_4_04,healthfac_4_04_06,2016-02-01,1097,865,743121,155.012511330682,0.7885141294439381
Sample country,province_4,district_4_04,healthfac_4_04_06,2016-03-01,1410,1088,743121,158.299253051345,0.7716312056737589
Sample country,province_4,district_4_04,healthfac_4_04_06,2016-04-01,910,737,743121,229.943495054503,0.8098901098901099
Sample country,province_4,district_4_04,healthfac_4_04_06,2016-05-01,919,636,743121,187.215317081761,0.6920565832426551
Sample country,province_4,district_4_04,healthfac_4_04_06,2016-06-01,1200,934,743121,75.9641329275595,0.7783333333333333
Sample country,province_4,district_4_04,healthfac_4_04_06,2016-07-01,977,705,743121,64.1470784238867,0.721596724667349
Sample country,province_4,district_4_04,healthfac_4_04_06,2016-08-01,1159,829,743121,96.1045369844179,0.7152717860224331
Sample country,province_4,district_4_04,healthfac_4_04_06,2016-09-01,842,682,743121,126.481088535206,0.8099762470308789
Sample country,province_4,district_4_04,healthfac_4_04_06,2016-10-01,1579,1287,743121,134.089234584087,0.8150728309056364
Sample country,province_4,district_4_04,healthfac_4_04_06,2016-11-01,712,607,743121,197.08779360797,0.8525280898876404
Sample country,province_4,district_4_04,healthfac_4_04_06,2016-12-01,945,783,743121,120.021116334039,0.8285714285714286
Sample country,province_4,district_4_04,healthfac_4_04_06,2017-01-01,1403,1024,761172,198.745626191835,0.729864575908767
Sample country,province_4,district_4_04,healthfac_4_04_06,2017-02-01,567,340,761172,163.448482513428,0.599647266313933
Sample country,province_4,district_4_04,healthfac_4_04_06,2017-03-01,1125,1003,761172,222.835980183369,0.8915555555555555
Sample country,province_4,district_4_04,healthfac_4_04_06,2017-04-01,1267,1133,761172,172.657132122968,0.8942383583267561
Sample country,province_4,district_4_04,healthfac_4_04_06,2017-05-01,1156,823,761172,177.838816204587,0.7119377162629758
Sample country,province_4,district_4_04,healthfac_4_04_06,2017-06-01,1074,816,761172,121.436209034275,0.7597765363128491
Sample country,province_4,district_4_04,healthfac_4_04_06,2017-07-01,1145,1128,761172,114.966262765833,0.9851528384279477
Sample country,province_4,district_4_04,healthfac_4_04_06,2017-08-01,1101,901,761172,116.900453928355,0.818346957311535
Sample country,province_4,district_4_04,healthfac_4_04_06,2017-09-01,1957,1634,761172,127.980085063625,0.8349514563106796
Sample country,province_4,district_4_04,healthfac_4_04_06,2017-10-01,1027,788,761172,127.792226018132,0.7672833495618305
Sample country,province_4,district_4_04,healthfac_4_04_06,2017-11-01,1230,872,761172,98.8868150968809,0.7089430894308943
Sample country,province_4,district_4_04,healthfac_4_04_06,2017-12-01,2125,1780,761172,204.574439796242,0.8376470588235294
Sample country,province_4,district_4_04,healthfac_4_04_06,2018-01-01,1982,1729,779661,173.810015910381,0.872351160443996
Sample country,province_4,district_4_04,healthfac_4_04_06,2018-02-01,2399,2022,779661,158.899158787083,0.8428511879949979
Sample country,province_4,district_4_04,healthfac_4_04_06,2018-03-01,2509,1772,779661,95.8265139090048,0.7062574730968514
Sample country,province_4,district_4_04,healthfac_4_04_06,2018-04-01,1218,1208,779661,214.613638903644,0.9917898193760263
Sample country,province_4,district_4_04,healthfac_4_04_06,2018-05-01,1808,1358,779661,133.122573594789,0.7511061946902655
Sample country,province_4,district_4_04,healthfac_4_04_06,2018-06-01,1172,1058,779661,76.7725995038007,0.9027303754266212
Sample country,province_4,district_4_04,healthfac_4_04_06,2018-07-01,1489,1235,779661,94.1221855008924,0.8294157152451309
Sample country,province_4,district_4_04,healthfac_4_04_06,2018-08-01,1712,1417,779661,79.1501268696141,0.8276869158878505
Sample country,province_4,district_4_04,healthfac_4_04_06,2018-09-01,643,546,779661,85.5671088502214,0.8491446345256609
Sample country,province_4,district_4_04,healthfac_4_04_06,2018-10-01,1603,1285,779661,131.971872020412,0.801621958827199
Sample country,province_4,district_4_04,healthfac_4_04_06,2018-11-01,1807,1560,779661,193.737325926085,0.8633093525179856
Sample country,province_4,district_4_04,healthfac_4_04_06,2018-12-01,2604,2239,779661,168.245190079148,0.8598310291858678
Sample country,province_4,district_4_04,healthfac_4_04_06,2019-01-01,1395,1302,798599,250.606859155603,0.9333333333333333
Sample country,province_4,district_4_04,healthfac_4_04_06,2019-02-01,1666,1332,798599,166.684293282999,0.7995198079231692
Sample country,province_4,district_4_04,healthfac_4_04_06,2019-03-01,1486,1179,798599,114.732672150071,0.7934051144010767
Sample country,province_4,district_4_04,healthfac_4_04_06,2019-04-01,1308,1125,798599,191.412869324555,0.8600917431192661
Sample country,province_4,district_4_04,healthfac_4_04_06,2019-05-01,2361,2353,798599,164.662075042725,0.9966116052520119
Sample country,province_4,district_4_04,healthfac_4_04_06,2019-06-01,1484,1474,798599,121.979173814928,0.9932614555256065
Sample country,province_4,district_4_04,healthfac_4_04_06,2019-07-01,1436,1091,798599,131.112231254578,0.7597493036211699
Sample country,province_4,district_4_04,healthfac_4_04_06,2019-08-01,2126,1573,798599,88.9164524078369,0.7398871119473189
Sample country,province_4,district_4_04,healthfac_4_04_06,2019-09-01,722,623,798599,122.008098292995,0.8628808864265928
Sample country,province_4,district_4_04,healthfac_4_04_06,2019-10-01,1512,1218,798599,132.99912169173,0.8055555555555556
Sample country,province_4,district_4_04,healthfac_4_04_06,2019-11-01,1585,1535,798599,154.025904578132,0.9684542586750788
Sample country,province_4,district_4_04,healthfac_4_04_06,2019-12-01,1371,1014,798599,160.385054510993,0.7396061269146609
Sample country,province_4,district_4_05,healthfac_4_05_01,2015-01-01,397,354,978557,213.883698267294,0.8916876574307305
Sample country,province_4,district_4_05,healthfac_4_05_01,2015-02-01,653,632,978557,112.443392327491,0.9678407350689127
Sample country,province_4,district_4_05,healthfac_4_05_01,2015-03-01,713,669,978557,182.667496485068,0.938288920056101
Sample country,province_4,district_4_05,healthfac_4_05_01,2015-04-01,995,669,978557,281.881404687327,0.6723618090452261
Sample country,province_4,district_4_05,healthfac_4_05_01,2015-05-01,1075,824,978557,216.183488778189,0.7665116279069767
Sample country,province_4,district_4_05,healthfac_4_05_01,2015-06-01,986,600,978557,220.83698743455,0.6085192697768763
Sample country,province_4,district_4_05,healthfac_4_05_01,2015-07-01,577,504,978557,167.776753959926,0.8734835355285961
Sample country,province_4,district_4_05,healthfac_4_05_01,2015-08-01,875,724,978557,93.1724377895923,0.8274285714285714
Sample country,province_4,district_4_05,healthfac_4_05_01,2015-09-01,1004,623,978557,176.770507325517,0.6205179282868526
Sample country,province_4,district_4_05,healthfac_4_05_01,2015-10-01,954,705,978557,153.883458238967,0.7389937106918238
Sample country,province_4,district_4_05,healthfac_4_05_01,2015-11-01,1200,914,978557,185.485016139687,0.7616666666666667
Sample country,province_4,district_4_05,healthfac_4_05_01,2015-12-01,665,531,978557,200.280114464726,0.7984962406015037
Sample country,province_4,district_4_05,healthfac_4_05_01,2016-01-01,837,572,1002326,140.708619083919,0.6833930704898447
Sample country,province_4,district_4_05,healthfac_4_05_01,2016-02-01,715,554,1002326,162.516683970783,0.7748251748251749
Sample country,province_4,district_4_05,healthfac_4_05_01,2016-03-01,1406,1000,1002326,21.6732887900467,0.7112375533428165
Sample country,province_4,district_4_05,healthfac_4_05_01,2016-04-01,1102,821,1002326,228.826193518672,0.7450090744101633
Sample country,province_4,district_4_05,healthfac_4_05_01,2016-05-01,1139,993,1002326,242.512392842178,0.8718173836698858
Sample country,province_4,district_4_05,healthfac_4_05_01,2016-06-01,841,726,1002326,160.563012251617,0.8632580261593341
Sample country,province_4,district_4_05,healthfac_4_05_01,2016-07-01,1531,1163,1002326,139.184582270629,0.759634225996081
Sample country,province_4,district_4_05,healthfac_4_05_01,2016-08-01,1043,721,1002326,100.333109321324,0.6912751677852349
Sample country,province_4,district_4_05,healthfac_4_05_01,2016-09-01,1152,1032,1002326,167.07242816898,0.8958333333333334
Sample country,province_4,district_4_05,healthfac_4_05_01,2016-10-01,1295,1067,1002326,125.226788892814,0.8239382239382239
Sample country,province_4,district_4_05,healthfac_4_05_01,2016-11-01,1195,1100,1002326,119.706919785087,0.9205020920502092
Sample country,province_4,district_4_05,healthfac_4_05_01,2016-12-01,1290,1044,1002326,194.921393644725,0.8093023255813954
Sample country,province_4,district_4_05,healthfac_4_05_01,2017-01-01,599,470,1026673,97.5323237155346,0.7846410684474123
Sample country,province_4,district_4_05,healthfac_4_05_01,2017-02-01,1575,1126,1026673,84.8942941706231,0.714920634920635
Sample country,province_4,district_4_05,healthfac_4_05_01,2017-03-01,1283,956,1026673,37.1740066852975,0.745128604832424
Sample country,province_4,district_4_05,healthfac_4_05_01,2017-04-01,1471,1332,1026673,83.57678999123,0.9055064581917063
Sample country,province_4,district_4_05,healthfac_4_05_01,2017-05-01,2010,1514,1026673,123.08177553001,0.7532338308457711
Sample country,province_4,district_4_05,healthfac_4_05_01,2017-06-01,1812,1398,1026673,94.5367111855365,0.7715231788079471
Sample country,province_4,district_4_05,healthfac_4_05_01,2017-07-01,1313,1256,1026673,100.414330232228,0.9565879664889566
Sample country,province_4,district_4_05,healthfac_4_05_01,2017-08-01,1209,900,1026673,83.8999782048219,0.7444168734491315
Sample country,province_4,district_4_05,healthfac_4_05_01,2017-09-01,1817,1541,1026673,116.363594271612,0.8481012658227848
Sample country,province_4,district_4_05,healthfac_4_05_01,2017-10-01,2272,2150,1026673,127.830197868618,0.9463028169014085
Sample country,province_4,district_4_05,healthfac_4_05_01,2017-11-01,1405,1277,1026673,138.490846458056,0.908896797153025
Sample country,province_4,district_4_05,healthfac_4_05_01,2017-12-01,1645,1324,1026673,197.126521874827,0.8048632218844984
Sample country,province_4,district_4_05,healthfac_4_05_01,2018-01-01,1353,1114,1051611,94.2817157718307,0.8233555062823356
Sample country,province_4,district_4_05,healthfac_4_05_01,2018-02-01,2235,1797,1051611,116.585017698031,0.8040268456375839
Sample country,province_4,district_4_05,healthfac_4_05_01,2018-03-01,2280,1787,1051611,85.8396935429133,0.7837719298245615
Sample country,province_4,district_4_05,healthfac_4_05_01,2018-04-01,2725,2322,1051611,160.346656745207,0.8521100917431192
Sample country,province_4,district_4_05,healthfac_4_05_01,2018-05-01,953,734,1051611,174.542122807063,0.770199370409234
Sample country,province_4,district_4_05,healthfac_4_05_01,2018-06-01,1336,986,1051611,189.382059841291,0.7380239520958084
